code,MAE_model,RMSE_model,MAE_garch,RMSE_garch,QLIKE_model,QLIKE_garch
0,0.6074246168136597,0.7637849450111389,0.5873288512229919,0.7747063636779785,1.1610676050186157,1.1472607851028442
