code,MAE_model,RMSE_model,MAE_garch,RMSE_garch
1216,1.1029261350631714,3.424665927886963,1.3701764345169067,3.55208158493042
1301,2.5644896030426025,7.819578647613525,3.0956830978393555,7.761520862579346
1303,3.110936164855957,9.642853736877441,3.724168539047241,9.04991340637207
2002,2.4741597175598145,8.773548126220703,3.0482072830200195,8.074193954467773
2059,6.583553314208984,15.504536628723145,7.689797401428223,15.082535743713379
2207,3.453840732574463,9.98483943939209,4.099331378936768,9.886707305908203
2301,4.0973310470581055,12.414142608642578,5.151700019836426,12.033761978149414
2303,4.547262668609619,11.09298038482666,5.495877265930176,11.207234382629395
2308,4.153304576873779,9.976055145263672,4.901126861572266,9.419717788696289
2317,3.432529926300049,10.559263229370117,4.2048869132995605,10.125282287597656
2327,5.7722086906433105,14.7097749710083,7.0252790451049805,14.01606559753418
2330,3.1272308826446533,8.526460647583008,3.8050537109375,8.451517105102539
2345,7.5809326171875,16.417800903320312,9.053232192993164,15.944924354553223
2357,3.6874163150787354,11.53873062133789,4.568522930145264,11.28359603881836
2379,4.654382228851318,10.63906192779541,5.5976409912109375,10.39199161529541
2382,4.703781604766846,13.403449058532715,5.518649578094482,12.668844223022461
2383,7.679452896118164,16.857269287109375,9.368617057800293,16.370624542236328
2395,3.112748384475708,8.435166358947754,3.7277207374572754,8.105386734008789
2412,0.3934056758880615,0.9692314267158508,0.4538002610206604,1.0171390771865845
2454,5.505932331085205,12.628860473632812,6.522765159606934,12.064504623413086
2603,9.51107406616211,21.788707733154297,11.247753143310547,20.383588790893555
2609,9.934279441833496,22.66758155822754,11.385624885559082,21.067428588867188
2615,10.721153259277344,23.652114868164062,12.40028190612793,21.785722732543945
2880,1.2324742078781128,5.751572608947754,1.4586392641067505,5.022593975067139
2881,2.1220614910125732,6.73692512512207,2.5984644889831543,6.5488433837890625
2882,2.10119366645813,7.248193740844727,2.6115598678588867,6.937624931335449
2883,2.27388072013855,8.19188117980957,2.8274872303009033,7.654739856719971
2884,1.5045268535614014,9.740952491760254,1.738183856010437,8.96232795715332
2885,1.9139788150787354,7.261255741119385,2.227731704711914,6.3804497718811035
2886,1.0701687335968018,3.9098825454711914,1.2612390518188477,3.8510794639587402
2887,1.6767442226409912,7.466373920440674,2.0474138259887695,6.6078948974609375
2890,1.5755029916763306,5.79836893081665,1.9380669593811035,5.900104999542236
2891,1.7892833948135376,6.38188362121582,2.130286931991577,6.005785942077637
2892,1.0965211391448975,6.013561725616455,1.279475212097168,5.180844306945801
2912,0.9299573302268982,2.814964771270752,1.1426128149032593,2.9237313270568848
3008,4.723554611206055,12.820174217224121,5.780290603637695,12.158670425415039
3017,9.551185607910156,19.767784118652344,11.610967636108398,18.88395118713379
3034,4.841256618499756,12.285636901855469,5.906034469604492,12.370590209960938
3045,0.7097545862197876,2.4319708347320557,0.790067732334137,2.136573553085327
3231,5.3718414306640625,14.743951797485352,6.240358352661133,13.697871208190918
3661,11.858269691467285,22.975248336791992,14.069110870361328,21.86686134338379
4904,1.005789875984192,2.5925400257110596,1.1906638145446777,2.561610698699951
4938,2.194607973098755,8.674095153808594,2.880218505859375,8.775038719177246
5871,4.013188362121582,11.431903839111328,5.099111080169678,11.716370582580566
5880,0.9357919692993164,3.8944883346557617,1.122473120689392,3.890235185623169
6505,2.92331600189209,7.879324436187744,3.5599634647369385,7.695190906524658
