code,MAE_model,RMSE_model,MAE_garch,RMSE_garch
1216,1.1167399883270264,3.4225220680236816,1.3701764345169067,3.55208158493042
1301,2.5569889545440674,7.878525257110596,3.0956830978393555,7.761520862579346
1303,3.1189017295837402,9.70926284790039,3.724168539047241,9.04991340637207
2002,2.478482961654663,8.866881370544434,3.0482072830200195,8.074193954467773
2059,6.624386310577393,16.00912857055664,7.689797401428223,15.082535743713379
2207,3.4330437183380127,10.034012794494629,4.099331378936768,9.886707305908203
2301,4.120143413543701,12.473766326904297,5.151700019836426,12.033761978149414
2303,4.5399699211120605,11.226797103881836,5.495877265930176,11.207234382629395
2308,4.1489081382751465,10.026870727539062,4.901126861572266,9.419717788696289
2317,3.4514193534851074,10.569554328918457,4.2048869132995605,10.125282287597656
2327,5.762249946594238,14.872694969177246,7.0252790451049805,14.01606559753418
2330,3.1003847122192383,8.464458465576172,3.8050537109375,8.451517105102539
2345,7.541524887084961,16.64491081237793,9.053232192993164,15.944924354553223
2357,3.71402907371521,11.449840545654297,4.568522930145264,11.28359603881836
2379,4.628974914550781,10.572718620300293,5.5976409912109375,10.39199161529541
2382,4.723509788513184,13.581389427185059,5.518649578094482,12.668844223022461
2383,7.630767345428467,16.99213218688965,9.368617057800293,16.370624542236328
2395,3.107724905014038,8.42863655090332,3.7277207374572754,8.105386734008789
2412,0.39708656072616577,0.9721760749816895,0.4538002610206604,1.0171390771865845
2454,5.485833168029785,12.551673889160156,6.522765159606934,12.064504623413086
2603,9.629595756530762,22.819562911987305,11.247753143310547,20.383588790893555
2609,10.174495697021484,24.03555679321289,11.385624885559082,21.067428588867188
2615,10.829032897949219,24.542903900146484,12.40028190612793,21.785722732543945
2880,1.241718053817749,5.7126545906066895,1.4586392641067505,5.022593975067139
2881,2.130730390548706,6.71513557434082,2.5984644889831543,6.5488433837890625
2882,2.1126739978790283,7.199295997619629,2.6115598678588867,6.937624931335449
2883,2.260910987854004,8.117853164672852,2.8274872303009033,7.654739856719971
2884,1.5398904085159302,9.629100799560547,1.738183856010437,8.96232795715332
2885,1.925648808479309,7.115860462188721,2.227731704711914,6.3804497718811035
2886,1.1150577068328857,3.886835813522339,1.2612390518188477,3.8510794639587402
2887,1.7016870975494385,7.3820977210998535,2.0474138259887695,6.6078948974609375
2890,1.5855467319488525,5.7336015701293945,1.9380669593811035,5.900104999542236
2891,1.7852518558502197,6.29634952545166,2.130286931991577,6.005785942077637
2892,1.1062610149383545,5.973138332366943,1.279475212097168,5.180844306945801
2912,0.9815556406974792,2.796473264694214,1.1426128149032593,2.9237313270568848
3008,4.748124599456787,12.640589714050293,5.780290603637695,12.158670425415039
3017,9.541254043579102,19.987194061279297,11.610967636108398,18.88395118713379
3034,4.880627155303955,12.361403465270996,5.906034469604492,12.370590209960938
3045,0.7294368147850037,2.4062063694000244,0.790067732334137,2.136573553085327
3231,5.422831058502197,15.080202102661133,6.240358352661133,13.697871208190918
3661,11.833351135253906,23.083698272705078,14.069110870361328,21.86686134338379
4904,1.0135183334350586,2.582892656326294,1.1906638145446777,2.561610698699951
4938,2.2253525257110596,8.64791488647461,2.880218505859375,8.775038719177246
5871,3.9706294536590576,11.512151718139648,5.099111080169678,11.716370582580566
5880,0.9037252068519592,3.9147708415985107,1.122473120689392,3.890235185623169
6505,2.9109342098236084,7.919677257537842,3.5599634647369385,7.695190906524658
