code,MAE_model,RMSE_model,MAE_garch,RMSE_garch
1216,1.1330920457839966,3.498049020767212,1.3925018310546875,3.624887228012085
1301,2.653986692428589,8.06589412689209,3.1512413024902344,7.951659679412842
1303,3.222898244857788,9.939581871032715,3.786491870880127,9.271476745605469
2002,2.5719051361083984,9.094864845275879,3.1348044872283936,8.292838096618652
2059,6.374171257019043,15.15183162689209,7.433658123016357,14.383203506469727
2207,3.5627453327178955,10.37753963470459,4.209136962890625,10.128387451171875
2301,4.208166122436523,12.442890167236328,5.218207359313965,12.058722496032715
2303,4.316536903381348,10.664145469665527,5.241369724273682,10.643199920654297
2308,4.210355281829834,10.260738372802734,4.966585636138916,9.599878311157227
2317,3.519742250442505,10.863170623779297,4.232759475708008,10.32194995880127
2327,5.924765586853027,15.046954154968262,7.082321643829346,14.185904502868652
2330,3.2237389087677,8.763505935668945,3.838503122329712,8.615571022033691
2345,7.79318904876709,16.932113647460938,9.222067832946777,16.28131675720215
2357,3.8014159202575684,11.871253967285156,4.665764808654785,11.560115814208984
2379,4.729889392852783,10.7816162109375,5.64185905456543,10.494001388549805
2382,4.794545650482178,13.421378135681152,5.569814682006836,12.613394737243652
2383,7.907745361328125,17.371444702148438,9.539202690124512,16.700471878051758
2395,3.1924173831939697,8.702982902526855,3.8107047080993652,8.315860748291016
2412,0.4034014344215393,0.9958238005638123,0.4584299325942993,1.0395233631134033
2454,5.627600193023682,12.828207015991211,6.591562747955322,12.202752113342285
2603,9.924112319946289,22.504959106445312,11.443331718444824,20.77539825439453
2609,10.411523818969727,23.486156463623047,11.707619667053223,21.597646713256836
2615,11.240304946899414,24.407207489013672,12.598006248474121,22.260725021362305
2880,1.2614678144454956,5.915440559387207,1.49288010597229,5.149205207824707
2881,2.1598727703094482,6.918393135070801,2.6371536254882812,6.702157974243164
2882,2.1542129516601562,7.446094036102295,2.661982297897339,7.089112281799316
2883,2.370656728744507,8.47097110748291,2.8945744037628174,7.861990451812744
2884,1.5495693683624268,10.049712181091309,1.7816612720489502,9.224275588989258
2885,1.9888098239898682,7.502615451812744,2.288797378540039,6.551041603088379
2886,1.1133983135223389,4.026374340057373,1.2889728546142578,3.9567549228668213
2887,1.7335748672485352,7.6973490715026855,2.103283405303955,6.796877861022949
2890,1.596208095550537,5.968997478485107,1.9542393684387207,6.0529913902282715
2891,1.8603262901306152,6.576294898986816,2.1751441955566406,6.1467156410217285
2892,1.1304590702056885,6.205763339996338,1.311429738998413,5.329071998596191
2912,0.958753228187561,2.903785467147827,1.1668016910552979,3.0004303455352783
3008,4.913782119750977,13.211797714233398,5.886353969573975,12.485125541687012
3017,9.798711776733398,20.353904724121094,11.751310348510742,19.275222778320312
3034,4.6476335525512695,11.781883239746094,5.716324329376221,11.757805824279785
3045,0.7222811579704285,2.512716770172119,0.7973132133483887,2.1893410682678223
3231,5.505198001861572,14.957408905029297,6.274683475494385,13.74653434753418
3661,12.358316421508789,23.59677505493164,14.5233154296875,22.454565048217773
4904,1.0199875831604004,2.588801860809326,1.2067440748214722,2.571815013885498
4938,2.29109525680542,8.959821701049805,2.9798762798309326,9.03873062133789
5871,4.110190391540527,11.808083534240723,5.142840385437012,12.031195640563965
5880,0.962955892086029,4.0202436447143555,1.1474751234054565,4.009744644165039
6505,2.956735610961914,8.014787673950195,3.5751850605010986,7.79744291305542
