code,MAE_LSTM,RMSE_LSTM,MAE_GARCH,RMSE_GARCH
1216,0.4594933092594147,0.5941236019134521,0.5485085844993591,0.6820738315582275
1301,0.7306057214736938,0.9294416904449463,0.8762712478637695,1.078546166419983
1303,0.7756540775299072,0.9887322783470154,0.9601454138755798,1.1501030921936035
2002,0.5437445640563965,0.7259538769721985,0.6866925358772278,0.863982617855072
2059,1.019856572151184,1.2237671613693237,1.1810015439987183,1.4170018434524536
2207,0.5842609405517578,0.7637592554092407,0.7231748700141907,0.8825575709342957
2301,0.8429246544837952,1.0518401861190796,1.0498870611190796,1.2475385665893555
2303,0.6477235555648804,0.8158934116363525,0.8170953989028931,0.9747176766395569
2308,0.8610327243804932,1.064927339553833,1.067347526550293,1.2464393377304077
2317,0.8255314230918884,1.032840371131897,0.9850314259529114,1.2150934934616089
2327,0.7911975383758545,0.9737820029258728,0.9699369072914124,1.1520271301269531
2330,0.7514500021934509,0.9361280798912048,0.9088300466537476,1.089837670326233
2345,0.9754862189292908,1.1649041175842285,1.1196588277816772,1.3297722339630127
2357,0.8199701905250549,1.0165224075317383,1.0453815460205078,1.2181895971298218
2379,0.7428152561187744,0.9335377216339111,0.9120796322822571,1.0735936164855957
2382,0.9024606347084045,1.081897497177124,1.068758249282837,1.2685129642486572
2383,1.0041110515594482,1.2189183235168457,1.1919015645980835,1.413443684577942
2395,0.6780030727386475,0.873729407787323,0.8813121318817139,1.0426667928695679
2412,0.23745013773441315,0.3248961567878723,0.2615495026111603,0.36577698588371277
2454,0.8874105215072632,1.0525164604187012,1.0340521335601807,1.1993886232376099
2603,0.8492701649665833,1.05359947681427,1.0446815490722656,1.2535173892974854
2609,0.8608365654945374,1.0831800699234009,1.093719482421875,1.3239362239837646
2615,0.9409731030464172,1.159828782081604,1.118981122970581,1.348950743675232
2880,0.45847785472869873,0.6196770668029785,0.5522464513778687,0.7114881277084351
2881,0.5606932044029236,0.7321285009384155,0.6598080396652222,0.8351045846939087
2882,0.5987306833267212,0.7918939590454102,0.7090858817100525,0.9102783799171448
2883,0.5736144185066223,0.7455174922943115,0.7154985666275024,0.8890195488929749
2884,0.47303614020347595,0.6323036551475525,0.5538680553436279,0.7100064158439636
2885,0.5483746528625488,0.7255663275718689,0.6572471261024475,0.8183317184448242
2886,0.39067304134368896,0.5426268577575684,0.49081364274024963,0.6415642499923706
2887,0.49074774980545044,0.6891351938247681,0.6303420662879944,0.8327836990356445
2890,0.5188266038894653,0.6805925965309143,0.6439223289489746,0.7863202691078186
2891,0.5455610156059265,0.7204522490501404,0.6665655374526978,0.8478395938873291
2892,0.36563795804977417,0.49881893396377563,0.44627946615219116,0.6071978807449341
2912,0.33711832761764526,0.4672788977622986,0.4058469235897064,0.5384788513183594
3008,0.7955611348152161,0.9920114874839783,0.9360012412071228,1.1315535306930542
3017,1.0576387643814087,1.2461223602294922,1.247363805770874,1.4627763032913208
3034,0.6616275906562805,0.8159586787223816,0.7908655405044556,0.9714937210083008
3045,0.38429388403892517,0.5275570750236511,0.4333238899707794,0.5734009146690369
3231,0.930533766746521,1.1035776138305664,1.0562843084335327,1.2525043487548828
3661,1.0842386484146118,1.3127243518829346,1.2509186267852783,1.5094571113586426
4904,0.470758855342865,0.6307915449142456,0.568813681602478,0.7142841815948486
4938,0.6799415946006775,0.8635732531547546,0.8542227149009705,1.0418936014175415
5871,0.7096884250640869,0.8855080008506775,0.86637943983078,1.0530959367752075
5880,0.3407956659793854,0.48933330178260803,0.43673190474510193,0.6058028936386108
6505,0.7711025476455688,0.9644270539283752,0.946674108505249,1.1313748359680176
