code,MAE_model,RMSE_model,MAE_garch,RMSE_garch
1216,1.1222516298294067,3.4577040672302246,1.305374026298523,3.4106361865997314
1301,2.609062910079956,8.072436332702637,3.1613059043884277,7.895570755004883
1303,3.166703701019287,9.619455337524414,3.593707799911499,8.934112548828125
2002,2.560532331466675,9.025839805603027,2.9755260944366455,8.0935697555542
2059,6.312867164611816,15.105401992797852,7.494567394256592,13.994331359863281
2207,3.516279458999634,10.061087608337402,4.121523857116699,9.375807762145996
2301,4.091702461242676,11.830363273620605,5.071079730987549,11.192682266235352
2303,4.267667770385742,10.570541381835938,5.1099534034729,10.21918773651123
2308,4.1110711097717285,9.865102767944336,4.813908576965332,9.158052444458008
2317,3.446195125579834,10.396743774414062,4.186709403991699,9.824113845825195
2327,5.844761848449707,14.778287887573242,6.969357013702393,13.961967468261719
2330,3.1701133251190186,8.542313575744629,3.7039787769317627,8.341737747192383
2345,7.670867919921875,16.422693252563477,8.87374496459961,15.50617790222168
2357,3.6730997562408447,11.220895767211914,4.5567097663879395,10.946657180786133
2379,4.672502517700195,10.792078018188477,5.643825054168701,10.377755165100098
2382,4.662050724029541,12.95413875579834,5.590762615203857,11.959663391113281
2383,7.8435516357421875,17.11815071105957,9.357276916503906,16.22478675842285
2395,3.1393191814422607,8.571541786193848,3.8307745456695557,8.347434043884277
2412,0.40226876735687256,0.9760022759437561,0.45595791935920715,0.9818556308746338
2454,5.5380988121032715,12.486000061035156,6.635371208190918,11.910274505615234
2603,9.765689849853516,22.0376033782959,11.142325401306152,19.695560455322266
2609,10.32352066040039,23.131967544555664,11.730000495910645,20.78901481628418
2615,11.054783821105957,23.862079620361328,12.381744384765625,21.062294006347656
2880,1.2255040407180786,5.394308567047119,1.445905327796936,4.7051873207092285
2881,2.115044593811035,6.7758636474609375,2.6153719425201416,6.606245994567871
2882,2.1145005226135254,7.092360496520996,2.653395891189575,6.908448219299316
2883,2.3118326663970947,7.788299083709717,2.7743842601776123,7.197269916534424
2884,1.4765607118606567,8.006951332092285,1.7768961191177368,7.358936786651611
2885,1.9154465198516846,6.938014507293701,2.1901440620422363,6.090512275695801
2886,1.0769031047821045,3.8972673416137695,1.2617450952529907,3.8301591873168945
2887,1.7029203176498413,6.6015777587890625,2.0287771224975586,6.019932270050049
2890,1.5588802099227905,5.568633556365967,1.900225043296814,5.333558082580566
2891,1.8052278757095337,6.203615665435791,2.206207513809204,5.945521831512451
2892,1.0747449398040771,5.41431188583374,1.272312045097351,4.906973838806152
2912,0.9434031248092651,2.9932804107666016,1.1649706363677979,3.061551094055176
3008,4.815075397491455,12.67176628112793,5.879055500030518,12.070134162902832
3017,9.68685531616211,20.12629508972168,11.599064826965332,18.812482833862305
3034,4.560478210449219,11.484536170959473,5.68174934387207,11.127318382263184
3045,0.6910468935966492,2.355807065963745,0.7958309650421143,2.2589070796966553
3231,5.366166114807129,14.356502532958984,6.044772624969482,12.599332809448242
3661,11.985274314880371,22.87961769104004,14.274065971374512,21.618040084838867
4904,1.0013248920440674,2.552706241607666,1.1825321912765503,2.497943639755249
4938,2.2225983142852783,8.497817039489746,2.9877004623413086,8.435033798217773
5871,3.9895834922790527,11.459243774414062,5.057351589202881,11.34598159790039
5880,0.9429704546928406,3.9883246421813965,1.1940933465957642,4.251968860626221
6505,2.9103052616119385,7.850833415985107,3.45341420173645,7.608015537261963
