code,MAE_model,RMSE_model,MAE_garch,RMSE_garch,QLIKE_model,QLIKE_garch
1216,1.2753288745880127,3.479841947555542,1.392501711845398,3.6248867511749268,1.7473151683807373,1.1688166856765747
1301,3.154468297958374,7.7145891189575195,3.1512417793273926,7.951659202575684,1.8308708667755127,1.871649980545044
1303,3.7363295555114746,9.345930099487305,3.786491870880127,9.271475791931152,1.9777427911758423,2.007244110107422
2002,2.9483237266540527,8.339494705200195,3.1348044872283936,8.292838096618652,1.8894659280776978,1.728081226348877
2059,7.304649829864502,14.165493965148926,7.433656692504883,14.383199691772461,2.786025285720825,2.7770025730133057
2207,4.018921375274658,9.748380661010742,4.209136486053467,10.128387451171875,2.4046480655670166,2.3105697631835938
2301,4.8758978843688965,11.699143409729004,5.218207359313965,12.058721542358398,2.639039993286133,2.373011350631714
2303,4.944478511810303,10.3389892578125,5.24137020111084,10.643199920654297,2.508669137954712,2.449357032775879
2308,4.884275913238525,9.60460090637207,4.966585159301758,9.59987735748291,2.5067689418792725,2.503509521484375
2317,4.109968662261963,10.192334175109863,4.232759475708008,10.32194995880127,2.2147278785705566,2.2154879570007324
2327,7.006174087524414,14.17498779296875,7.082322597503662,14.185906410217285,2.7945713996887207,2.7660107612609863
2330,3.627859115600586,8.379398345947266,3.838503837585449,8.615571975708008,2.2441632747650146,2.271824598312378
2345,9.107844352722168,16.027685165405273,9.222066879272461,16.281314849853516,3.208104372024536,3.1732473373413086
2357,4.500234603881836,11.215433120727539,4.665764808654785,11.560114860534668,2.4342663288116455,2.3068618774414062
2379,5.4391584396362305,10.326191902160645,5.64185905456543,10.494002342224121,2.664496660232544,2.6372244358062744
2382,5.490921974182129,12.467371940612793,5.569814682006836,12.613395690917969,2.4538512229919434,2.3975038528442383
2383,9.228913307189941,16.422819137573242,9.539202690124512,16.700469970703125,3.1563920974731445,3.160649538040161
2395,3.8660552501678467,8.47557544708252,3.8107047080993652,8.315860748291016,2.408602714538574,2.2988531589508057
2412,0.43152254819869995,0.9929658770561218,0.4584299325942993,1.0395233631134033,0.21444356441497803,0.20964527130126953
2454,6.478737831115723,12.160171508789062,6.591562747955322,12.202752113342285,2.869792938232422,2.8023016452789307
2603,10.990569114685059,20.3950252532959,11.443329811096191,20.7753963470459,3.2134318351745605,3.2135837078094482
2609,11.374442100524902,21.446619033813477,11.707618713378906,21.597644805908203,3.3458645343780518,3.3576831817626953
2615,12.457350730895996,22.260826110839844,12.598002433776855,22.260719299316406,3.471360206604004,3.4030466079711914
2880,1.5031499862670898,5.821887016296387,1.49288010597229,5.149204254150391,1.3302000761032104,1.2236173152923584
2881,2.5106167793273926,6.632751941680908,2.6371536254882812,6.702158451080322,1.737811803817749,1.7553824186325073
2882,2.5868756771087646,7.241456508636475,2.661982297897339,7.089113235473633,1.749548316001892,1.72369384765625
2883,2.958022356033325,8.127666473388672,2.8945744037628174,7.861990451812744,2.0421416759490967,1.9191969633102417
2884,1.8832651376724243,9.880290031433105,1.781661033630371,9.224273681640625,1.416426420211792,1.2325721979141235
2885,2.2605180740356445,6.9720635414123535,2.288797616958618,6.551041603088379,1.5967459678649902,1.5633383989334106
2886,1.3321181535720825,3.989298105239868,1.2889728546142578,3.9567558765411377,1.3711557388305664,1.3080060482025146
2887,1.9802234172821045,7.368132591247559,2.103283405303955,6.796878337860107,1.6901683807373047,1.5665799379348755
2890,1.8143783807754517,5.767850399017334,1.9542393684387207,6.052990436553955,2.233813762664795,1.5006097555160522
2891,2.1516079902648926,6.319067001342773,2.1751441955566406,6.146716117858887,2.0033726692199707,1.6187304258346558
2892,1.3007001876831055,5.97783088684082,1.311429738998413,5.329071044921875,1.3674333095550537,1.0778414011001587
2912,1.1175252199172974,2.886484384536743,1.1668018102645874,3.0004303455352783,1.5793087482452393,1.080243706703186
3008,5.792376518249512,12.744684219360352,5.886353969573975,12.485126495361328,2.87530517578125,2.6824936866760254
3017,11.46527099609375,19.152645111083984,11.751310348510742,19.275222778320312,3.424306869506836,3.3996450901031494
3034,5.487305164337158,11.4429931640625,5.716324806213379,11.757808685302734,2.6963443756103516,2.611326217651367
3045,0.792697012424469,2.419607400894165,0.7973130345344543,2.189340829849243,0.6075615882873535,0.6033675074577332
3231,6.2482404708862305,13.830146789550781,6.274682521820068,13.74653148651123,2.5142667293548584,2.4562020301818848
3661,14.40328311920166,22.434463500976562,14.523316383361816,22.454566955566406,3.698427200317383,3.6943206787109375
4904,1.1651864051818848,2.5372416973114014,1.2067439556121826,2.571815013885498,1.0945870876312256,0.995704174041748
4938,2.7681078910827637,8.72181224822998,2.979876756668091,9.038731575012207,1.8145948648452759,1.7741096019744873
5871,4.931482315063477,11.50378131866455,5.142840385437012,12.031195640563965,2.500788688659668,2.4173943996429443
5880,1.152409553527832,4.069148063659668,1.1474751234054565,4.009745121002197,1.2986304759979248,1.079118251800537
6505,3.4351789951324463,7.720244884490967,3.5751852989196777,7.797442436218262,2.296501636505127,2.0710320472717285
