code,MAE_model,RMSE_model,MAE_garch,RMSE_garch
1216,1.1207956075668335,3.4558143615722656,1.305374026298523,3.4106361865997314
1301,2.609616756439209,8.062040328979492,3.1613059043884277,7.895570755004883
1303,3.1625592708587646,9.600186347961426,3.593707799911499,8.934112548828125
2002,2.5552263259887695,8.994906425476074,2.9755260944366455,8.0935697555542
2059,6.315649032592773,15.026863098144531,7.494567394256592,13.994331359863281
2207,3.512864351272583,10.012984275817871,4.121523857116699,9.375807762145996
2301,4.087892055511475,11.809696197509766,5.071079730987549,11.192682266235352
2303,4.269531726837158,10.573989868164062,5.1099534034729,10.21918773651123
2308,4.110713958740234,9.857762336730957,4.813908576965332,9.158052444458008
2317,3.4435105323791504,10.37798023223877,4.186709403991699,9.824113845825195
2327,5.856283664703369,14.75534439086914,6.969357013702393,13.961967468261719
2330,3.1675403118133545,8.531172752380371,3.7039787769317627,8.341737747192383
2345,7.682833671569824,16.402441024780273,8.87374496459961,15.50617790222168
2357,3.675309896469116,11.20605754852295,4.5567097663879395,10.946657180786133
2379,4.669259071350098,10.773489952087402,5.643825054168701,10.377755165100098
2382,4.65385627746582,12.92646598815918,5.590762615203857,11.959663391113281
2383,7.845715045928955,17.10294532775879,9.357276916503906,16.22478675842285
2395,3.141324520111084,8.565140724182129,3.8307745456695557,8.347434043884277
2412,0.40171879529953003,0.9743604063987732,0.45595791935920715,0.9818556308746338
2454,5.535258769989014,12.46915054321289,6.635371208190918,11.910274505615234
2603,9.750801086425781,21.971004486083984,11.142325401306152,19.695560455322266
2609,10.275030136108398,23.01467514038086,11.730000495910645,20.78901481628418
2615,11.036202430725098,23.7705078125,12.381744384765625,21.062294006347656
2880,1.22701096534729,5.390140533447266,1.445905327796936,4.7051873207092285
2881,2.1160707473754883,6.765751361846924,2.6153719425201416,6.606245994567871
2882,2.1129863262176514,7.082098007202148,2.653395891189575,6.908448219299316
2883,2.3087987899780273,7.777667045593262,2.7743842601776123,7.197269916534424
2884,1.4752501249313354,7.999291896820068,1.7768961191177368,7.358936786651611
2885,1.913631796836853,6.926980972290039,2.1901440620422363,6.090512275695801
2886,1.078953504562378,3.894320487976074,1.2617450952529907,3.8301591873168945
2887,1.70059072971344,6.590727806091309,2.0287771224975586,6.019932270050049
2890,1.5567512512207031,5.560787677764893,1.900225043296814,5.333558082580566
2891,1.8089522123336792,6.1984333992004395,2.206207513809204,5.945521831512451
2892,1.0728557109832764,5.408016681671143,1.272312045097351,4.906973838806152
2912,0.9436364769935608,2.993028163909912,1.1649706363677979,3.061551094055176
3008,4.819087982177734,12.649101257324219,5.879055500030518,12.070134162902832
3017,9.685147285461426,20.10421371459961,11.599064826965332,18.812482833862305
3034,4.56108283996582,11.476195335388184,5.68174934387207,11.127318382263184
3045,0.6913964152336121,2.35319185256958,0.7958309650421143,2.2589070796966553
3231,5.355827331542969,14.307618141174316,6.044772624969482,12.599332809448242
3661,11.98945140838623,22.82979393005371,14.274065971374512,21.618040084838867
4904,1.0020952224731445,2.5492401123046875,1.1825321912765503,2.497943639755249
4938,2.219693660736084,8.488574981689453,2.9877004623413086,8.435033798217773
5871,3.9859018325805664,11.449992179870605,5.057351589202881,11.34598159790039
5880,0.9463183283805847,3.9865522384643555,1.1940933465957642,4.251968860626221
6505,2.906813621520996,7.846327304840088,3.45341420173645,7.608015537261963
