code,MAE_model,RMSE_model,MAE_garch,RMSE_garch,QLIKE_model,QLIKE_garch
1216,1.3227378129959106,3.43123459815979,1.392501711845398,3.624887228012085,1.1218183040618896,1.1688166856765747
1301,3.013833522796631,7.7112321853637695,3.1512413024902344,7.951659679412842,1.7863316535949707,1.871649980545044
1303,3.6056838035583496,9.28384780883789,3.786491870880127,9.271476745605469,1.9464902877807617,2.007244110107422
2002,2.837266206741333,8.463301658630371,3.1348044872283936,8.292838096618652,1.7522670030593872,1.728081226348877
2059,7.305840969085693,14.278157234191895,7.433658123016357,14.383203506469727,2.7336461544036865,2.7770028114318848
2207,3.9954652786254883,9.628480911254883,4.209136962890625,10.128387451171875,2.2698473930358887,2.3105697631835938
2301,4.765294075012207,11.84035873413086,5.218207359313965,12.058722496032715,2.3108327388763428,2.3730111122131348
2303,4.764341831207275,10.259267807006836,5.24137020111084,10.643199920654297,2.434541940689087,2.449357271194458
2308,4.792125225067139,9.711305618286133,4.966585636138916,9.599878311157227,2.475900411605835,2.503509521484375
2317,3.9149365425109863,10.255558013916016,4.232759475708008,10.32194995880127,2.143380641937256,2.21415114402771
2327,6.86524772644043,14.223777770996094,7.082321643829346,14.185903549194336,2.7498717308044434,2.7660107612609863
2330,3.5493507385253906,8.381566047668457,3.838503122329712,8.615570068359375,2.2097573280334473,2.271824359893799
2345,8.950416564941406,16.032228469848633,9.222067832946777,16.281314849853516,3.170975923538208,3.1732475757598877
2357,4.319611549377441,11.35555648803711,4.665764808654785,11.560114860534668,2.3232133388519287,2.3068618774414062
2379,5.375033855438232,10.376007080078125,5.64185905456543,10.494001388549805,2.6215922832489014,2.636641263961792
2382,5.340241432189941,12.706432342529297,5.569814682006836,12.613394737243652,2.3941495418548584,2.3975038528442383
2383,8.982280731201172,16.425321578979492,9.539203643798828,16.700471878051758,3.148104429244995,3.160649538040161
2395,3.726919651031494,8.472424507141113,3.8107049465179443,8.315860748291016,2.292181968688965,2.297804594039917
2412,0.46660423278808594,0.9902803301811218,0.4584299325942993,1.0395233631134033,0.16705873608589172,0.20964527130126953
2454,6.305482864379883,12.245186805725098,6.591562747955322,12.202752113342285,2.8224692344665527,2.8023016452789307
2603,10.722586631774902,20.621599197387695,11.443331718444824,20.77539825439453,3.201292037963867,3.2135837078094482
2609,11.146688461303711,21.808137893676758,11.707619667053223,21.597646713256836,3.2963931560516357,3.3576831817626953
2615,12.062174797058105,22.455228805541992,12.598006248474121,22.260723114013672,3.341189384460449,3.4030470848083496
2880,1.4511231184005737,5.812789440155029,1.49288010597229,5.149204730987549,1.143314242362976,1.2258180379867554
2881,2.484734058380127,6.667564392089844,2.6371536254882812,6.702157974243164,1.6696395874023438,1.7553824186325073
2882,2.4482247829437256,7.190829753875732,2.661982297897339,7.089112281799316,1.6771931648254395,1.7236937284469604
2883,2.7461721897125244,8.123391151428223,2.8945744037628174,7.861990451812744,1.7952311038970947,1.9191967248916626
2884,1.7492241859436035,9.832913398742676,1.781661033630371,9.224276542663574,1.224287509918213,1.2325719594955444
2885,2.2218387126922607,7.191328048706055,2.288797378540039,6.551041603088379,1.5558149814605713,1.5633383989334106
2886,1.2727652788162231,3.9382166862487793,1.2889728546142578,3.9567549228668213,1.1716188192367554,1.3066033124923706
2887,1.9769647121429443,7.464530944824219,2.103283405303955,6.796877384185791,1.4048004150390625,1.566579818725586
2890,1.8138458728790283,5.847330570220947,1.9542393684387207,6.0529913902282715,1.4090973138809204,1.5006097555160522
2891,2.093287467956543,6.356680393218994,2.1751441955566406,6.1467156410217285,1.5711151361465454,1.6171907186508179
2892,1.2599719762802124,5.993876934051514,1.311429738998413,5.329071998596191,0.9458380341529846,1.076521396636963
2912,1.1344053745269775,2.864595651626587,1.1668016910552979,3.0004303455352783,0.9977434873580933,1.0789583921432495
3008,5.591304302215576,12.610764503479004,5.886353969573975,12.485124588012695,2.6684727668762207,2.6824936866760254
3017,10.994710922241211,19.2477970123291,11.751310348510742,19.275222778320312,3.404942512512207,3.3996450901031494
3034,5.251354694366455,11.438693046569824,5.716324329376221,11.757805824279785,2.598846435546875,2.611326217651367
3045,0.8414463996887207,2.3828933238983154,0.7973132133483887,2.1893413066864014,0.5435217618942261,0.6033675074577332
3231,5.989046096801758,14.059691429138184,6.274683475494385,13.74653434753418,2.4648678302764893,2.4562020301818848
3661,14.244170188903809,22.440332412719727,14.5233154296875,22.45456314086914,3.703263759613037,3.6943199634552
4904,1.2060774564743042,2.527297019958496,1.2067440748214722,2.571815013885498,0.9444453716278076,0.995704174041748
4938,2.6463663578033447,8.674622535705566,2.9798762798309326,9.03873062133789,1.6795241832733154,1.7741094827651978
5871,4.61801815032959,11.288992881774902,5.142840385437012,12.031195640563965,2.4057235717773438,2.4173943996429443
5880,1.059635043144226,3.995587110519409,1.1474751234054565,4.009744644165039,1.0412108898162842,1.0791181325912476
6505,3.319240093231201,7.744204998016357,3.5751845836639404,7.79744291305542,2.0535380840301514,2.0710320472717285
