code,MAE_LSTM,RMSE_LSTM,MAE_GARCH,RMSE_GARCH
1216,0.5363704562187195,0.6645523905754089,0.5485085844993591,0.6820738315582275
1301,0.8524686098098755,1.0442461967468262,0.8762712478637695,1.078546166419983
1303,0.9445040225982666,1.1317689418792725,0.9601454138755798,1.1501030921936035
2002,0.6730212569236755,0.8456498980522156,0.6866925358772278,0.863982617855072
2059,1.1573792695999146,1.3820117712020874,1.1810015439987183,1.4170018434524536
2207,0.7045751214027405,0.858579695224762,0.7231748700141907,0.8825575709342957
2301,1.0259482860565186,1.2212821245193481,1.0498870611190796,1.2475385665893555
2303,0.7870910167694092,0.932234525680542,0.8170953989028931,0.9747176766395569
2308,1.046529769897461,1.2198967933654785,1.067347526550293,1.2464393377304077
2317,0.9612101912498474,1.1730772256851196,0.9850314259529114,1.2150934934616089
2327,0.9471076726913452,1.1247386932373047,0.9699369072914124,1.1520271301269531
2330,0.898240327835083,1.076328158378601,0.9088300466537476,1.089837670326233
2345,1.1051121950149536,1.3096470832824707,1.1196588277816772,1.3297722339630127
2357,1.038102149963379,1.2126883268356323,1.0453815460205078,1.2181895971298218
2379,0.9010516405105591,1.0589776039123535,0.9120796322822571,1.0735936164855957
2382,1.0569393634796143,1.2503963708877563,1.068758249282837,1.2685129642486572
2383,1.1680951118469238,1.3873851299285889,1.1919015645980835,1.413443684577942
2395,0.8654971122741699,1.026953935623169,0.8813121318817139,1.0426667928695679
2412,0.25033971667289734,0.3456532657146454,0.2615495026111603,0.36577698588371277
2454,1.022980809211731,1.1814171075820923,1.0340521335601807,1.1993886232376099
2603,1.0197913646697998,1.2205783128738403,1.0446815490722656,1.2535173892974854
2609,1.0750139951705933,1.2890703678131104,1.093719482421875,1.3239362239837646
2615,1.1010335683822632,1.3253366947174072,1.118981122970581,1.348950743675232
2880,0.544517457485199,0.7021663784980774,0.5522464513778687,0.7114881277084351
2881,0.6415755748748779,0.808944821357727,0.6598080396652222,0.8351045846939087
2882,0.687377393245697,0.883014440536499,0.7090858817100525,0.9102783799171448
2883,0.7035279273986816,0.8750229477882385,0.7154985666275024,0.8890195488929749
2884,0.5366543531417847,0.6841375827789307,0.5538680553436279,0.7100064158439636
2885,0.6385203003883362,0.7952476739883423,0.6572471261024475,0.8183317184448242
2886,0.47774603962898254,0.6227524876594543,0.49081364274024963,0.6415642499923706
2887,0.6069673299789429,0.8024287819862366,0.6303420662879944,0.8327836990356445
2890,0.6184191703796387,0.7557235956192017,0.6439223289489746,0.7863202691078186
2891,0.6545134782791138,0.8257375955581665,0.6665655374526978,0.8478395938873291
2892,0.4296567142009735,0.5784905552864075,0.44627946615219116,0.6071978807449341
2912,0.40261751413345337,0.5346526503562927,0.4058469235897064,0.5384788513183594
3008,0.9312061071395874,1.1287542581558228,0.9360012412071228,1.1315535306930542
3017,1.2316386699676514,1.4388346672058105,1.247363805770874,1.4627763032913208
3034,0.7679998874664307,0.9395226240158081,0.7908655405044556,0.9714937210083008
3045,0.4204654395580292,0.563207745552063,0.4333238899707794,0.5734009146690369
3231,1.0396798849105835,1.2271348237991333,1.0562843084335327,1.2525043487548828
3661,1.2290573120117188,1.4872897863388062,1.2509186267852783,1.5094571113586426
4904,0.5590035915374756,0.7024410367012024,0.568813681602478,0.7142841815948486
4938,0.8377055525779724,1.016649842262268,0.8542227149009705,1.0418936014175415
5871,0.8261886835098267,1.0062600374221802,0.86637943983078,1.0530959367752075
5880,0.421161413192749,0.5910952687263489,0.43673190474510193,0.6058028936386108
6505,0.9207057356834412,1.1055259704589844,0.946674108505249,1.1313748359680176
