code,MAE_LSTM,RMSE_LSTM,MAE_GARCH,RMSE_GARCH
1216,0.5358160138130188,0.6664004921913147,0.5485085844993591,0.6820738315582275
1301,0.8478359580039978,1.0369765758514404,0.8762712478637695,1.078546166419983
1303,0.9305806756019592,1.1162331104278564,0.9601454138755798,1.1501030921936035
2002,0.6765707731246948,0.8465015888214111,0.6866925358772278,0.863982617855072
2059,1.138861060142517,1.3619961738586426,1.1810015439987183,1.4170018434524536
2207,0.7064939737319946,0.8630092144012451,0.7231748700141907,0.8825575709342957
2301,1.019666314125061,1.2149720191955566,1.0498870611190796,1.2475385665893555
2303,0.7843858003616333,0.9321208000183105,0.8170953989028931,0.9747176766395569
2308,1.03475821018219,1.2079418897628784,1.067347526550293,1.2464393377304077
2317,0.9567245244979858,1.1700420379638672,0.9850314259529114,1.2150934934616089
2327,0.9437856674194336,1.1198850870132446,0.9699369072914124,1.1520271301269531
2330,0.8933624625205994,1.0742322206497192,0.9088300466537476,1.089837670326233
2345,1.0899112224578857,1.2908402681350708,1.1196588277816772,1.3297722339630127
2357,1.0190140008926392,1.1930230855941772,1.0453815460205078,1.2181895971298218
2379,0.9013304710388184,1.0635104179382324,0.9120796322822571,1.0735936164855957
2382,1.045236349105835,1.2341358661651611,1.068758249282837,1.2685129642486572
2383,1.154396653175354,1.3711748123168945,1.1919015645980835,1.413443684577942
2395,0.8607728481292725,1.024168610572815,0.8813121318817139,1.0426667928695679
2412,0.24830013513565063,0.34576019644737244,0.2615495026111603,0.36577698588371277
2454,1.0099543333053589,1.1696373224258423,1.0340521335601807,1.1993886232376099
2603,1.004307746887207,1.200816035270691,1.0446815490722656,1.2535173892974854
2609,1.057728886604309,1.2651361227035522,1.093719482421875,1.3239362239837646
2615,1.0805706977844238,1.2977268695831299,1.118981122970581,1.348950743675232
2880,0.5371458530426025,0.6907616257667542,0.5522464513778687,0.7114881277084351
2881,0.6372887492179871,0.8003373146057129,0.6598080396652222,0.8351045846939087
2882,0.6877949237823486,0.8850052952766418,0.7090858817100525,0.9102783799171448
2883,0.6990029215812683,0.8681485056877136,0.7154985666275024,0.8890195488929749
2884,0.5354469418525696,0.6854785680770874,0.5538680553436279,0.7100064158439636
2885,0.6378829479217529,0.7871031165122986,0.6572471261024475,0.8183317184448242
2886,0.47804728150367737,0.6261498332023621,0.49081364274024963,0.6415642499923706
2887,0.5995933413505554,0.8005663156509399,0.6303420662879944,0.8327836990356445
2890,0.6095311641693115,0.746109127998352,0.6439223289489746,0.7863202691078186
2891,0.6522606611251831,0.8244609236717224,0.6665655374526978,0.8478395938873291
2892,0.4316622018814087,0.5775573253631592,0.44627946615219116,0.6071978807449341
2912,0.39308977127075195,0.5191209316253662,0.4058469235897064,0.5384788513183594
3008,0.92048180103302,1.112135648727417,0.9360012412071228,1.1315535306930542
3017,1.211912751197815,1.4171255826950073,1.247363805770874,1.4627763032913208
3034,0.770262598991394,0.9386433362960815,0.7908655405044556,0.9714937210083008
3045,0.4321875274181366,0.5953653454780579,0.4333238899707794,0.5734009146690369
3231,1.0228129625320435,1.2113889455795288,1.0562843084335327,1.2525043487548828
3661,1.2169348001480103,1.468721866607666,1.2509186267852783,1.5094571113586426
4904,0.5639363527297974,0.7057359218597412,0.568813681602478,0.7142841815948486
4938,0.8373259902000427,1.019572138786316,0.8542227149009705,1.0418936014175415
5871,0.830130398273468,0.9987937211990356,0.86637943983078,1.0530959367752075
5880,0.4206303656101227,0.5924493074417114,0.43673190474510193,0.6058028936386108
6505,0.9096201062202454,1.0945621728897095,0.946674108505249,1.1313748359680176
