code,MAE_LSTM,RMSE_LSTM,MAE_GARCH,RMSE_GARCH
1216,0.5415847897529602,0.67108553647995,0.5485085844993591,0.6820738315582275
1301,0.854671061038971,1.0460375547409058,0.8762712478637695,1.078546166419983
1303,0.9347432851791382,1.1201393604278564,0.9601454138755798,1.1501030921936035
2002,0.6706820726394653,0.8342247605323792,0.6866925358772278,0.863982617855072
2059,1.1481382846832275,1.3700038194656372,1.1810015439987183,1.4170018434524536
2207,0.7063612937927246,0.8619577884674072,0.7231748700141907,0.8825575709342957
2301,1.0276427268981934,1.2236604690551758,1.0498870611190796,1.2475385665893555
2303,0.7920740842819214,0.9457173347473145,0.8170953989028931,0.9747176766395569
2308,1.0475391149520874,1.2149633169174194,1.067347526550293,1.2464393377304077
2317,0.9657208919525146,1.1704005002975464,0.9850314259529114,1.2150934934616089
2327,0.940251350402832,1.119459629058838,0.9699369072914124,1.1520271301269531
2330,0.893457293510437,1.0714037418365479,0.9088300466537476,1.089837670326233
2345,1.0850626230239868,1.2839765548706055,1.1196588277816772,1.3297722339630127
2357,1.0185374021530151,1.1918128728866577,1.0453815460205078,1.2181895971298218
2379,0.8945463299751282,1.0493098497390747,0.9120796322822571,1.0735936164855957
2382,1.0484070777893066,1.2420767545700073,1.068758249282837,1.2685129642486572
2383,1.149047613143921,1.367539405822754,1.1919015645980835,1.413443684577942
2395,0.8496494889259338,1.0074177980422974,0.8813121318817139,1.0426667928695679
2412,0.2534911036491394,0.34677985310554504,0.2615495026111603,0.36577698588371277
2454,1.022829532623291,1.1813167333602905,1.0340521335601807,1.1993886232376099
2603,1.0199240446090698,1.2209300994873047,1.0446815490722656,1.2535173892974854
2609,1.060919165611267,1.264309048652649,1.093719482421875,1.3239362239837646
2615,1.0902245044708252,1.306140422821045,1.118981122970581,1.348950743675232
2880,0.5438777208328247,0.6985803842544556,0.5522464513778687,0.7114881277084351
2881,0.6468729376792908,0.815794050693512,0.6598080396652222,0.8351045846939087
2882,0.6853389739990234,0.8756958246231079,0.7090858817100525,0.9102783799171448
2883,0.7096607089042664,0.8749375939369202,0.7154985666275024,0.8890195488929749
2884,0.5326032042503357,0.6841077208518982,0.5538680553436279,0.7100064158439636
2885,0.6411229372024536,0.7923959493637085,0.6572471261024475,0.8183317184448242
2886,0.4724563658237457,0.6176743507385254,0.49081364274024963,0.6415642499923706
2887,0.6035957336425781,0.7940207123756409,0.6303420662879944,0.8327836990356445
2890,0.6103338003158569,0.7469863891601562,0.6439223289489746,0.7863202691078186
2891,0.6548734903335571,0.823332667350769,0.6665655374526978,0.8478395938873291
2892,0.42856162786483765,0.5767247080802917,0.44627946615219116,0.6071978807449341
2912,0.40734392404556274,0.5372450947761536,0.4058469235897064,0.5384788513183594
3008,0.9319149851799011,1.1164352893829346,0.9360012412071228,1.1315535306930542
3017,1.224404215812683,1.4256737232208252,1.247363805770874,1.4627763032913208
3034,0.7646272778511047,0.9330237507820129,0.7908655405044556,0.9714937210083008
3045,0.43080803751945496,0.578541100025177,0.4333238899707794,0.5734009146690369
3231,1.0327579975128174,1.221286654472351,1.0562843084335327,1.2525043487548828
3661,1.2182214260101318,1.4665989875793457,1.2509186267852783,1.5094571113586426
4904,0.5633708238601685,0.7067956924438477,0.568813681602478,0.7142841815948486
4938,0.8343702554702759,1.0184974670410156,0.8542227149009705,1.0418936014175415
5871,0.8295326828956604,1.0005828142166138,0.86637943983078,1.0530959367752075
5880,0.4189811050891876,0.5864455699920654,0.43673190474510193,0.6058028936386108
6505,0.9192362427711487,1.1025160551071167,0.946674108505249,1.1313748359680176
