code,MAE_model,RMSE_model,MAE_garch,RMSE_garch
1216,0.5431931614875793,0.6595565676689148,0.5485085844993591,0.6820738315582275
1301,0.8353803753852844,1.0190167427062988,0.8762712478637695,1.078546166419983
1303,0.9144748449325562,1.0983469486236572,0.9601454138755798,1.1501030921936035
2002,0.6398591995239258,0.8008705377578735,0.6866925358772278,0.863982617855072
2059,1.205795407295227,1.4443577527999878,1.1810015439987183,1.4170018434524536
2207,0.7107105851173401,0.8586516976356506,0.7231748700141907,0.8825575709342957
2301,1.0097023248672485,1.1942838430404663,1.0498870611190796,1.2475385665893555
2303,0.8258156776428223,0.9683316946029663,0.8170953989028931,0.9747176766395569
2308,1.0405172109603882,1.2049891948699951,1.067347526550293,1.2464393377304077
2317,0.9604297280311584,1.1437616348266602,0.9850314259529114,1.2150934934616089
2327,0.9781064391136169,1.1437997817993164,0.9699369072914124,1.1520271301269531
2330,0.8647529482841492,1.0308440923690796,0.9088300466537476,1.089837670326233
2345,1.1155626773834229,1.3213027715682983,1.1196588277816772,1.3297722339630127
2357,0.992804765701294,1.1585142612457275,1.0453815460205078,1.2181895971298218
2379,0.9178850054740906,1.0585042238235474,0.9120796322822571,1.0735936164855957
2382,1.0779495239257812,1.2606804370880127,1.068758249282837,1.2685129642486572
2383,1.168269395828247,1.3811039924621582,1.1919015645980835,1.413443684577942
2395,0.8365051746368408,0.9919183850288391,0.8813121318817139,1.0426667928695679
2412,0.25858932733535767,0.34209123253822327,0.2615495026111603,0.36577698588371277
2454,1.0436030626296997,1.2015244960784912,1.0340521335601807,1.1993886232376099
2603,1.0329307317733765,1.2194554805755615,1.0446815490722656,1.2535173892974854
2609,1.058517336845398,1.2478631734848022,1.093719482421875,1.3239362239837646
2615,1.1780025959014893,1.393567442893982,1.118981122970581,1.348950743675232
2880,0.551986575126648,0.6802226901054382,0.5522464513778687,0.7114881277084351
2881,0.6761468052864075,0.8228949904441833,0.6598080396652222,0.8351045846939087
2882,0.6881592869758606,0.8669763803482056,0.7090858817100525,0.9102783799171448
2883,0.7216980457305908,0.8712639212608337,0.7154985666275024,0.8890195488929749
2884,0.5792219638824463,0.6975943446159363,0.5538680553436279,0.7100064158439636
2885,0.6744881272315979,0.8040579557418823,0.6572471261024475,0.8183317184448242
2886,0.46616387367248535,0.6016775965690613,0.49081364274024963,0.6415642499923706
2887,0.5979380011558533,0.7578163743019104,0.6303420662879944,0.8327836990356445
2890,0.6189471483230591,0.7440361976623535,0.6439223289489746,0.7863202691078186
2891,0.6480967998504639,0.798489511013031,0.6665655374526978,0.8478395938873291
2892,0.4536100924015045,0.572834849357605,0.44627946615219116,0.6071978807449341
2912,0.42236605286598206,0.5389580726623535,0.4058469235897064,0.5384788513183594
3008,0.9766337275505066,1.1544358730316162,0.9360012412071228,1.1315535306930542
3017,1.2568732500076294,1.4599899053573608,1.247363805770874,1.4627763032913208
3034,0.805341899394989,0.9564073085784912,0.7908655405044556,0.9714937210083008
3045,0.45429739356040955,0.5808059573173523,0.4333238899707794,0.5734009146690369
3231,1.0814368724822998,1.2888113260269165,1.0562843084335327,1.2525043487548828
3661,1.2284259796142578,1.4838438034057617,1.2509186267852783,1.5094571113586426
4904,0.5686644315719604,0.6959031224250793,0.568813681602478,0.7142841815948486
4938,0.8151963949203491,0.9789042472839355,0.8542227149009705,1.0418936014175415
5871,0.879973828792572,1.043655514717102,0.86637943983078,1.0530959367752075
5880,0.38645997643470764,0.5333852171897888,0.43673190474510193,0.6058028936386108
6505,0.8930318355560303,1.0669612884521484,0.946674108505249,1.1313748359680176
