code,MAE_model,RMSE_model,MAE_garch,RMSE_garch
1216,1.1171963214874268,3.4664180278778076,1.305374026298523,3.4106361865997314
1301,2.6050379276275635,8.071587562561035,3.1613059043884277,7.895570755004883
1303,3.155513048171997,9.616220474243164,3.593707799911499,8.934112548828125
2002,2.5526719093322754,9.005325317382812,2.9755260944366455,8.0935697555542
2059,6.313206672668457,15.086326599121094,7.494567394256592,13.994331359863281
2207,3.516507625579834,10.025866508483887,4.121523857116699,9.375807762145996
2301,4.0729827880859375,11.821907043457031,5.071079730987549,11.192682266235352
2303,4.279367923736572,10.62067699432373,5.1099534034729,10.21918773651123
2308,4.099793910980225,9.87939453125,4.813908576965332,9.158052444458008
2317,3.4399774074554443,10.381068229675293,4.186709403991699,9.824113845825195
2327,5.848628997802734,14.766377449035645,6.969357013702393,13.961967468261719
2330,3.168517827987671,8.553345680236816,3.7039787769317627,8.341737747192383
2345,7.672780990600586,16.426288604736328,8.87374496459961,15.50617790222168
2357,3.660571575164795,11.241373062133789,4.5567097663879395,10.946657180786133
2379,4.6637797355651855,10.807890892028809,5.643825054168701,10.377755165100098
2382,4.64284086227417,12.923336029052734,5.590762615203857,11.959663391113281
2383,7.835326194763184,17.15760612487793,9.357276916503906,16.22478675842285
2395,3.1340749263763428,8.581295013427734,3.8307745456695557,8.347434043884277
2412,0.39835113286972046,0.9770945906639099,0.45595791935920715,0.9818556308746338
2454,5.534249782562256,12.492164611816406,6.635371208190918,11.910274505615234
2603,9.773005485534668,22.08542823791504,11.142325401306152,19.695560455322266
2609,10.269651412963867,22.991561889648438,11.730000495910645,20.78901481628418
2615,11.074128150939941,23.832765579223633,12.381744384765625,21.062294006347656
2880,1.2157937288284302,5.399178504943848,1.445905327796936,4.7051873207092285
2881,2.1114282608032227,6.778867721557617,2.6153719425201416,6.606245994567871
2882,2.1117658615112305,7.08840799331665,2.653395891189575,6.908448219299316
2883,2.3004531860351562,7.797577857971191,2.7743842601776123,7.197269916534424
2884,1.4707297086715698,8.010537147521973,1.7768961191177368,7.358936786651611
2885,1.9114365577697754,6.947119235992432,2.1901440620422363,6.090512275695801
2886,1.0796583890914917,3.9008595943450928,1.2617450952529907,3.8301591873168945
2887,1.7030664682388306,6.610689640045166,2.0287771224975586,6.019932270050049
2890,1.5489429235458374,5.567233562469482,1.900225043296814,5.333558082580566
2891,1.8035601377487183,6.201103687286377,2.206207513809204,5.945521831512451
2892,1.0724048614501953,5.414676666259766,1.272312045097351,4.906973838806152
2912,0.937760591506958,2.9965879917144775,1.1649706363677979,3.061551094055176
3008,4.825539588928223,12.68120288848877,5.879055500030518,12.070134162902832
3017,9.673225402832031,20.10768699645996,11.599064826965332,18.812482833862305
3034,4.575396537780762,11.497058868408203,5.68174934387207,11.127318382263184
3045,0.6851169466972351,2.359931707382202,0.7958309650421143,2.2589070796966553
3231,5.359944820404053,14.362245559692383,6.044772624969482,12.599332809448242
3661,11.97604751586914,22.82659912109375,14.274065971374512,21.618040084838867
4904,0.9926634430885315,2.555177688598633,1.1825321912765503,2.497943639755249
4938,2.2132670879364014,8.495306968688965,2.9877004623413086,8.435033798217773
5871,3.9811618328094482,11.453808784484863,5.057351589202881,11.34598159790039
5880,0.9337040185928345,3.9960544109344482,1.1940933465957642,4.251968860626221
6505,2.907776117324829,7.876562118530273,3.45341420173645,7.608015537261963
