code,MAE_model,RMSE_model,MAE_garch,RMSE_garch,QLIKE_model,QLIKE_garch
1216,1.3138562440872192,3.4863717555999756,1.392501711845398,3.6248867511749268,1.162600040435791,1.1688166856765747
1301,3.218776226043701,7.806870460510254,3.1512417793273926,7.951659202575684,1.8176466226577759,1.871649980545044
1303,3.828986406326294,9.395261764526367,3.786491870880127,9.271475791931152,1.9720016717910767,2.007244110107422
2002,3.2140142917633057,8.784432411193848,3.1348044872283936,8.292838096618652,1.775191307067871,1.728081226348877
2059,7.512288570404053,14.390472412109375,7.433656692504883,14.383199691772461,2.7448313236236572,2.7770025730133057
2207,4.117159366607666,9.885952949523926,4.209136486053467,10.128387451171875,2.2686736583709717,2.3105697631835938
2301,5.060301780700684,11.855212211608887,5.218207359313965,12.058721542358398,2.366208076477051,2.373011350631714
2303,5.131526947021484,10.305319786071777,5.24137020111084,10.643199920654297,2.437887668609619,2.449357032775879
2308,5.011246681213379,9.793939590454102,4.966585159301758,9.59987735748291,2.4654126167297363,2.503509521484375
2317,4.226659774780273,10.355768203735352,4.232759475708008,10.32194995880127,2.2083070278167725,2.2154879570007324
2327,7.217840671539307,14.407451629638672,7.082322597503662,14.185906410217285,2.7692184448242188,2.7660107612609863
2330,3.7419073581695557,8.426980018615723,3.838503837585449,8.615571975708008,2.2131905555725098,2.271824598312378
2345,9.205061912536621,16.175310134887695,9.222066879272461,16.281314849853516,3.1668636798858643,3.1732473373413086
2357,4.6784467697143555,11.285738945007324,4.665764808654785,11.560114860534668,2.312826156616211,2.3068618774414062
2379,5.627449035644531,10.396528244018555,5.64185905456543,10.494002342224121,2.6290125846862793,2.6372244358062744
2382,5.69504976272583,12.732556343078613,5.569814682006836,12.613395690917969,2.4176557064056396,2.3975038528442383
2383,9.502424240112305,16.503170013427734,9.539202690124512,16.700469970703125,3.1309280395507812,3.160649538040161
2395,3.906376361846924,8.569765090942383,3.8107047080993652,8.315860748291016,2.3287556171417236,2.2988531589508057
2412,0.43776360154151917,0.9914951920509338,0.4584299325942993,1.0395233631134033,0.17449721693992615,0.20964527130126953
2454,6.616523742675781,12.294928550720215,6.591562747955322,12.202752113342285,2.822070598602295,2.8023016452789307
2603,11.504880905151367,20.807170867919922,11.443329811096191,20.7753963470459,3.179144859313965,3.2135837078094482
2609,11.905038833618164,21.68480110168457,11.707618713378906,21.597644805908203,3.2333033084869385,3.3576831817626953
2615,13.1593599319458,22.60268783569336,12.598002433776855,22.260719299316406,3.359651565551758,3.4030466079711914
2880,1.556024193763733,5.851222991943359,1.49288010597229,5.149204254150391,1.189501166343689,1.2236173152923584
2881,2.595280885696411,6.72542667388916,2.6371536254882812,6.702158451080322,1.7273147106170654,1.7553824186325073
2882,2.703296184539795,7.35886812210083,2.661982297897339,7.089113235473633,1.7385826110839844,1.72369384765625
2883,3.0961039066314697,8.249134063720703,2.8945744037628174,7.861990451812744,1.8287203311920166,1.9191969633102417
2884,2.051546573638916,10.152704238891602,1.781661033630371,9.224273681640625,1.3079240322113037,1.2325721979141235
2885,2.3768656253814697,7.116846561431885,2.288797616958618,6.551041603088379,1.5814930200576782,1.5633383989334106
2886,1.2958861589431763,3.9486241340637207,1.2889728546142578,3.9567558765411377,1.2566866874694824,1.3080060482025146
2887,2.11896014213562,7.457027912139893,2.103283405303955,6.796878337860107,1.3946137428283691,1.5665799379348755
2890,1.8725788593292236,5.797969341278076,1.9542393684387207,6.052990436553955,1.4641906023025513,1.5006097555160522
2891,2.3350164890289307,6.453737258911133,2.1751441955566406,6.146716117858887,1.6441928148269653,1.6187304258346558
2892,1.3895913362503052,6.054445266723633,1.311429738998413,5.329071044921875,0.9892037510871887,1.0778414011001587
2912,1.0900378227233887,2.8601505756378174,1.1668018102645874,3.0004303455352783,1.0563852787017822,1.080243706703186
3008,5.903046607971191,12.819881439208984,5.886353969573975,12.485126495361328,2.66030216217041,2.6824936866760254
3017,11.728381156921387,19.291751861572266,11.751310348510742,19.275222778320312,3.3839681148529053,3.3996450901031494
3034,5.660983085632324,11.408853530883789,5.716324806213379,11.757808685302734,2.545393943786621,2.611326217651367
3045,0.8223267793655396,2.461651563644409,0.7973130345344543,2.189340829849243,0.5973814725875854,0.6033675074577332
3231,6.440601348876953,14.047773361206055,6.274682521820068,13.74653148651123,2.4688303470611572,2.4562020301818848
3661,14.531722068786621,22.38330841064453,14.523316383361816,22.454566955566406,3.6675918102264404,3.6943206787109375
4904,1.214871883392334,2.5592381954193115,1.2067439556121826,2.571815013885498,0.9910294413566589,0.995704174041748
4938,2.9403014183044434,8.798190116882324,2.979876756668091,9.038731575012207,1.7353459596633911,1.7741096019744873
5871,5.084253787994385,11.579277992248535,5.142840385437012,12.031195640563965,2.4671993255615234,2.4173943996429443
5880,1.1591843366622925,4.051182746887207,1.1474751234054565,4.009745121002197,1.1147483587265015,1.079118251800537
6505,3.497398853302002,7.7361578941345215,3.5751852989196777,7.797442436218262,2.0537896156311035,2.0710320472717285
