code,MAE_model,RMSE_model,MAE_garch,RMSE_garch
1216,1.136603593826294,3.495356559753418,1.3925018310546875,3.624887228012085
1301,2.6574394702911377,8.041147232055664,3.1512413024902344,7.951659679412842
1303,3.223386526107788,9.902480125427246,3.786491870880127,9.271476745605469
2002,2.5627589225769043,8.9774808883667,3.1348044872283936,8.292838096618652
2059,6.374547004699707,15.08632755279541,7.433658123016357,14.383203506469727
2207,3.5531342029571533,10.288543701171875,4.209136962890625,10.128387451171875
2301,4.204694747924805,12.396649360656738,5.218207359313965,12.058722496032715
2303,4.320054054260254,10.64660930633545,5.241369724273682,10.643199920654297
2308,4.205403804779053,10.231788635253906,4.966585636138916,9.599878311157227
2317,3.516482353210449,10.826661109924316,4.232759475708008,10.32194995880127
2327,5.926826477050781,14.959195137023926,7.082321643829346,14.185904502868652
2330,3.2226455211639404,8.743147850036621,3.838503122329712,8.615571022033691
2345,7.809086322784424,16.883628845214844,9.222067832946777,16.28131675720215
2357,3.807318687438965,11.844868659973145,4.665764808654785,11.560115814208984
2379,4.738193511962891,10.750509262084961,5.64185905456543,10.494001388549805
2382,4.783535480499268,13.387187004089355,5.569814682006836,12.613394737243652
2383,7.901690483093262,17.334009170532227,9.539202690124512,16.700471878051758
2395,3.2010886669158936,8.691900253295898,3.8107047080993652,8.315860748291016
2412,0.40463387966156006,0.9946768283843994,0.4584299325942993,1.0395233631134033
2454,5.6355719566345215,12.796009063720703,6.591562747955322,12.202752113342285
2603,9.899459838867188,22.428359985351562,11.443331718444824,20.77539825439453
2609,10.370987892150879,23.3632869720459,11.707619667053223,21.597646713256836
2615,11.200183868408203,24.291589736938477,12.598006248474121,22.260725021362305
2880,1.2626665830612183,5.908806324005127,1.49288010597229,5.149205207824707
2881,2.160984992980957,6.897183418273926,2.6371536254882812,6.702157974243164
2882,2.153876543045044,7.4287638664245605,2.661982297897339,7.089112281799316
2883,2.3716516494750977,8.441801071166992,2.8945744037628174,7.861990451812744
2884,1.5482521057128906,10.03637409210205,1.7816612720489502,9.224275588989258
2885,1.9893934726715088,7.476935863494873,2.288797378540039,6.551041603088379
2886,1.116228461265564,4.0184407234191895,1.2889728546142578,3.9567549228668213
2887,1.7305407524108887,7.675548076629639,2.103283405303955,6.796877861022949
2890,1.5968214273452759,5.959531784057617,1.9542393684387207,6.0529913902282715
2891,1.8582559823989868,6.557794570922852,2.1751441955566406,6.1467156410217285
2892,1.1289315223693848,6.192113876342773,1.311429738998413,5.329071998596191
2912,0.9651612639427185,2.8977878093719482,1.1668016910552979,3.0004303455352783
3008,4.915169715881348,13.197670936584473,5.886353969573975,12.485125541687012
3017,9.789990425109863,20.278629302978516,11.751310348510742,19.275222778320312
3034,4.652846813201904,11.778302192687988,5.716324329376221,11.757805824279785
3045,0.7241551876068115,2.5071682929992676,0.7973132133483887,2.1893410682678223
3231,5.485637664794922,14.902566909790039,6.274683475494385,13.74653434753418
3661,12.396797180175781,23.571250915527344,14.5233154296875,22.454565048217773
4904,1.0214881896972656,2.582664966583252,1.2067440748214722,2.571815013885498
4938,2.290025472640991,8.939091682434082,2.9798762798309326,9.03873062133789
5871,4.123100280761719,11.767647743225098,5.142840385437012,12.031195640563965
5880,0.9679374098777771,4.017930507659912,1.1474751234054565,4.009744644165039
6505,2.9596753120422363,7.989529132843018,3.5751850605010986,7.79744291305542
