code,MAE_model,RMSE_model,MAE_garch,RMSE_garch,QLIKE_model,QLIKE_garch
1216,1.2905420064926147,3.4881913661956787,1.392501711845398,3.6248867511749268,1.210579514503479,1.1688166856765747
1301,3.147132396697998,7.741743564605713,3.1512417793273926,7.951659202575684,1.8418105840682983,1.871649980545044
1303,3.7177367210388184,9.291462898254395,3.786491870880127,9.271475791931152,1.9851279258728027,2.007244110107422
2002,2.9145219326019287,8.450478553771973,3.1348044872283936,8.292838096618652,1.9626331329345703,1.728081226348877
2059,7.258596897125244,14.259023666381836,7.433656692504883,14.383199691772461,2.7694642543792725,2.7770025730133057
2207,3.975926160812378,9.865165710449219,4.209136486053467,10.128387451171875,2.3451688289642334,2.3105697631835938
2301,4.991894721984863,11.854466438293457,5.218207359313965,12.058721542358398,2.408572196960449,2.373011350631714
2303,4.924272060394287,10.290167808532715,5.24137020111084,10.643199920654297,2.4638421535491943,2.449357032775879
2308,4.925816059112549,9.787452697753906,4.966585159301758,9.59987735748291,2.4764111042022705,2.503509521484375
2317,4.15684700012207,10.35480785369873,4.232759475708008,10.32194995880127,2.2184715270996094,2.2154879570007324
2327,6.911909580230713,14.27733325958252,7.082322597503662,14.185906410217285,2.814443588256836,2.7660107612609863
2330,3.622809886932373,8.438708305358887,3.838503837585449,8.615571975708008,2.223500967025757,2.271824598312378
2345,9.067886352539062,16.180644989013672,9.222066879272461,16.281314849853516,3.191042184829712,3.1732473373413086
2357,4.454811096191406,11.232417106628418,4.665764808654785,11.560114860534668,2.3672168254852295,2.3068618774414062
2379,5.456602096557617,10.36823558807373,5.64185905456543,10.494002342224121,2.6501104831695557,2.6372244358062744
2382,5.631132125854492,12.694442749023438,5.569814682006836,12.613395690917969,2.432650089263916,2.3975038528442383
2383,9.18864917755127,16.44301414489746,9.539202690124512,16.700469970703125,3.1433229446411133,3.160649538040161
2395,3.783306360244751,8.519774436950684,3.8107047080993652,8.315860748291016,2.3574283123016357,2.2988531589508057
2412,0.4299299418926239,0.9865261316299438,0.4584299325942993,1.0395233631134033,0.17405451834201813,0.20964527130126953
2454,6.516497611999512,12.266770362854004,6.591562747955322,12.202752113342285,2.847071886062622,2.8023016452789307
2603,10.998729705810547,20.46463394165039,11.443329811096191,20.7753963470459,3.1613805294036865,3.2135837078094482
2609,11.338533401489258,21.378345489501953,11.707618713378906,21.597644805908203,3.3306338787078857,3.3576831817626953
2615,12.684229850769043,22.582088470458984,12.598002433776855,22.260719299316406,3.3974695205688477,3.4030466079711914
2880,1.4802484512329102,5.843164443969727,1.49288010597229,5.149204254150391,1.3398628234863281,1.2236173152923584
2881,2.550574541091919,6.706695556640625,2.6371536254882812,6.702158451080322,1.743479609489441,1.7553824186325073
2882,2.5484321117401123,7.347919940948486,2.661982297897339,7.089113235473633,3.063265562057495,1.72369384765625
2883,2.8188316822052,8.103065490722656,2.8945744037628174,7.861990451812744,1.8807392120361328,1.9191969633102417
2884,1.8973404169082642,9.869890213012695,1.781661033630371,9.224273681640625,1.3130427598953247,1.2325721979141235
2885,2.309414863586426,7.006115436553955,2.288797616958618,6.551041603088379,1.5559245347976685,1.5633383989334106
2886,1.2813059091567993,3.9359302520751953,1.2889728546142578,3.9567558765411377,1.3323750495910645,1.3080060482025146
2887,2.0125985145568848,7.387940883636475,2.103283405303955,6.796878337860107,1.527847409248352,1.5665799379348755
2890,1.842732548713684,5.844608783721924,1.9542393684387207,6.052990436553955,1.5033233165740967,1.5006097555160522
2891,2.132499933242798,6.321979999542236,2.1751441955566406,6.146716117858887,2.849196672439575,1.6187304258346558
2892,1.305099606513977,5.970870018005371,1.311429738998413,5.329071044921875,1.1240514516830444,1.0778414011001587
2912,1.0644038915634155,2.866161823272705,1.1668018102645874,3.0004303455352783,1.6030020713806152,1.080243706703186
3008,5.697380065917969,12.768869400024414,5.886353969573975,12.485126495361328,2.68703556060791,2.6824936866760254
3017,11.508988380432129,19.297273635864258,11.751310348510742,19.275222778320312,3.4119250774383545,3.3996450901031494
3034,5.438535690307617,11.398200988769531,5.716324806213379,11.757808685302734,2.5889763832092285,2.611326217651367
3045,0.8041533827781677,2.470160722732544,0.7973130345344543,2.189340829849243,0.6073707938194275,0.6033675074577332
3231,6.214721202850342,13.905035018920898,6.274682521820068,13.74653148651123,2.4646565914154053,2.4562020301818848
3661,14.319476127624512,22.4407901763916,14.523316383361816,22.454566955566406,3.6803386211395264,3.6943206787109375
4904,1.182448387145996,2.563305377960205,1.2067439556121826,2.571815013885498,1.0097614526748657,0.995704174041748
4938,2.7472026348114014,8.717489242553711,2.979876756668091,9.038731575012207,1.78270423412323,1.7741096019744873
5871,4.8818535804748535,11.448812484741211,5.142840385437012,12.031195640563965,2.455526113510132,2.4173943996429443
5880,1.1270115375518799,4.057670593261719,1.1474751234054565,4.009745121002197,1.1008352041244507,1.079118251800537
6505,3.378580331802368,7.60414457321167,3.5751852989196777,7.797442436218262,2.3936398029327393,2.0710320472717285
